n_train,model_left,model_right,task_id,metric,mean_difference,standard_error,lower_95,upper_95,baseline_confidence,critical_95,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts,lower_90,upper_90,critical_90,sensitivity_confidence,year,problem,significant_95,significant_90
20,boosted_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0014454766877405253,0.00037045538051339196,-0.001214585149148733,0.004105538524629784,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0007685859925702075,0.003659539368051258,5.976597444049526,0.9,2022,Punt returns,False,False
20,relnet,attn_relnet,bdb2022_punt_returns,primary_loss,-7.363835583076156e-07,7.017561417501621e-07,-5.7753567509368776e-06,4.302589634321647e-06,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-4.930497521437691e-06,3.4577304048224602e-06,5.976597444049526,0.9,2022,Punt returns,False,False
20,relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0010323137130680224,0.00011072791360740637,-0.0018273975821624404,-0.00023722984397360437,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0016940898785189839,-0.00037053754761706074,5.976597444049526,0.9,2022,Punt returns,True,True
20,attn_relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0010315773295097143,0.0001107136758817448,-0.0018265589643468678,-0.00023659569467256094,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.001693268401805878,-0.00036988625721355074,5.976597444049526,0.9,2022,Punt returns,True,True
40,linear_structure,boosted_structure,bdb2022_punt_returns,primary_loss,0.005015006349919618,0.0002494691924999709,0.0032236881147002933,0.006806324585138943,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.003524029411655193,0.006505983288184043,5.976597444049526,0.9,2022,Punt returns,True,True
40,linear_structure,relnet,bdb2022_punt_returns,primary_loss,0.006852884373840689,0.00027513438876835715,0.004877276713440945,0.008828492034240434,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.005208516889157597,0.00849725185852378,5.976597444049526,0.9,2022,Punt returns,True,True
40,linear_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.0068548651049350874,0.00027512371206839204,0.004879334108780525,0.00883039610108965,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.005210561430589717,0.008499168779280458,5.976597444049526,0.9,2022,Punt returns,True,True
40,linear_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.005913426340957602,0.0003035078394596223,0.003734082583487011,0.008092770098428192,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.004099482163394229,0.007727370518520974,5.976597444049526,0.9,2022,Punt returns,True,True
40,boosted_structure,relnet,bdb2022_punt_returns,primary_loss,0.0018378780239210718,0.0002749214430463045,-0.00013620057571087974,0.0038119566235530235,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.00019478323009612078,0.0034809728177460225,5.976597444049526,0.9,2022,Punt returns,False,True
40,boosted_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.0018398587550154727,0.00027505315169025306,-0.00013516558101493627,0.0038148830910458816,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.00019597679164573968,0.0034837407183852054,5.976597444049526,0.9,2022,Punt returns,False,True
40,boosted_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0008984199910379831,0.000289934049177487,-0.001183456909664573,0.0029802968917405394,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0008343991062191153,0.002631239088295082,5.976597444049526,0.9,2022,Punt returns,False,False
40,relnet,attn_relnet,bdb2022_punt_returns,primary_loss,1.9807310944007506e-06,1.091415134210107e-06,-5.856195832378552e-06,9.817658021180053e-06,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-4.542217807116345e-06,8.503679995917847e-06,5.976597444049526,0.9,2022,Punt returns,False,False
40,relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0009394580328830887,8.75363610193043e-05,-0.0015680145218316796,-0.00031090154393449785,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0014626276244124594,-0.000416288441353718,5.976597444049526,0.9,2022,Punt returns,True,True
40,attn_relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0009414387639774892,8.763819336164467e-05,-0.0015707264619781534,-0.000312151065976825,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0014652169664238128,-0.00041766056153116557,5.976597444049526,0.9,2022,Punt returns,True,True
60,linear_structure,boosted_structure,bdb2022_punt_returns,primary_loss,0.003380082983707529,0.00017494465301909936,0.00212388960781697,0.004636276359598088,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0023345092176234486,0.004425656749791609,5.976597444049526,0.9,2022,Punt returns,True,True
60,linear_structure,relnet,bdb2022_punt_returns,primary_loss,0.004655406307870668,0.00017812224899710713,0.003376396144213557,0.005934416471527779,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0035908413297862044,0.005719971285955132,5.976597444049526,0.9,2022,Punt returns,True,True
60,linear_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.004655510863750198,0.00017841631513920697,0.0033743891526213324,0.0059366325748790635,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.003589188370712479,0.005721833356787917,5.976597444049526,0.9,2022,Punt returns,True,True
60,linear_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0038782766227112575,0.0001859128891616931,0.002543325620624341,0.005213227624798174,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0027671501245316197,0.004989403120890895,5.976597444049526,0.9,2022,Punt returns,True,True
60,boosted_structure,relnet,bdb2022_punt_returns,primary_loss,0.0012753233241631409,0.00013886959694602922,0.000278167567838604,0.0022724790804876777,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.00044535564599931473,0.002105291002326967,5.976597444049526,0.9,2022,Punt returns,True,True
60,boosted_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.001275427880042669,0.0001391329806730716,0.00027638089190556644,0.0022744748681797714,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0004438860633689971,0.0021069696967163406,5.976597444049526,0.9,2022,Punt returns,True,True
60,boosted_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0004981936390037292,0.00014557416000451272,-0.0005471043586351966,0.001543491636642655,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0003718445135988982,0.0013682317916063566,5.976597444049526,0.9,2022,Punt returns,False,False
60,relnet,attn_relnet,bdb2022_punt_returns,primary_loss,1.0455587952776235e-07,2.7118123948873355e-06,-1.936766409591485e-05,1.9576775854970375e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-1.610285514849771e-05,1.6311966907553237e-05,5.976597444049526,0.9,2022,Punt returns,False,False
60,relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0007771296851594123,6.940408616401963e-05,-0.0012754870330085103,-0.0002787723373103143,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0011919299691338851,-0.0003623294011849395,5.976597444049526,0.9,2022,Punt returns,True,True
60,attn_relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0007772342410389403,6.900574636771903e-05,-0.0012727313024784173,-0.00028173717959946345,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0011896538084049798,-0.0003648146736729009,5.976597444049526,0.9,2022,Punt returns,True,True
160,linear_structure,boosted_structure,bdb2022_punt_returns,primary_loss,-1.9311150576551487e-05,0.00010527677748759664,-0.0007752530340966223,0.0007366307329435193,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0006485080698266923,0.0006098857686735893,5.976597444049526,0.9,2022,Punt returns,False,False
160,linear_structure,relnet,bdb2022_punt_returns,primary_loss,0.0013731091435211934,9.969951194748066e-05,0.0006572149202534853,0.002089003366788901,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0007772452952428953,0.0019689729917994913,5.976597444049526,0.9,2022,Punt returns,True,True
160,linear_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.001379920174148719,9.923664956910392e-05,0.0006673495429064405,0.0020924908053909976,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0007868226679779741,0.001973017680319464,5.976597444049526,0.9,2022,Punt returns,True,True
160,linear_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0008144587563866461,0.00010776174460028607,4.067351971233206e-05,0.0015882439930609603,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0001704101890422586,0.0014585073237310337,5.976597444049526,0.9,2022,Punt returns,True,True
160,boosted_structure,relnet,bdb2022_punt_returns,primary_loss,0.0013924202940977452,8.84754547906536e-05,0.0007571206246371995,0.0020277199635582908,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0008636381171348055,0.001921202471060685,5.976597444049526,0.9,2022,Punt returns,True,True
160,boosted_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.0013992313247252702,8.819313695872266e-05,0.0007659588437740455,0.002032503805676495,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0008721364477950587,0.0019263262016554817,5.976597444049526,0.9,2022,Punt returns,True,True
160,boosted_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.0008337699069631974,0.00010162717539149452,0.00010403406003036233,0.0015635057538960326,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.00022638519027241833,0.0014411546236539766,5.976597444049526,0.9,2022,Punt returns,True,True
160,relnet,attn_relnet,bdb2022_punt_returns,primary_loss,6.811030627525312e-06,6.803829635804866e-06,-4.204399621489466e-05,5.566605746994528e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-3.385272018357447e-05,4.747478143862509e-05,5.976597444049526,0.9,2022,Punt returns,False,False
160,relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0005586503871345476,6.768889281340268e-05,-0.0010446917568257916,-7.260901744330338e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0009631996509136724,-0.00015410112335542274,5.976597444049526,0.9,2022,Punt returns,True,True
160,attn_relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0005654614177620729,6.799501007126834e-05,-0.0010537008681887976,-7.72219673353482e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0009718402211621371,-0.0001590826143620088,5.976597444049526,0.9,2022,Punt returns,True,True
360,linear_structure,boosted_structure,bdb2022_punt_returns,primary_loss,-0.0016970092179489546,6.545631742347972e-05,-0.002167019538004796,-0.0012269988978931134,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.002088215277359018,-0.0013058031585388913,5.976597444049526,0.9,2022,Punt returns,True,True
360,linear_structure,relnet,bdb2022_punt_returns,primary_loss,-0.00014187414192094822,6.179482921064134e-05,-0.0005855930769044673,0.0003018447930625709,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0005111969602367442,0.00022744867639484776,5.976597444049526,0.9,2022,Punt returns,False,False
360,linear_structure,attn_relnet,bdb2022_punt_returns,primary_loss,-0.0001638164661096222,6.329088514271161e-05,-0.0006182778588899125,0.0002906449266706681,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0005420806084851845,0.0002144476762659401,5.976597444049526,0.9,2022,Punt returns,False,False
360,linear_structure,set_transformer,bdb2022_punt_returns,primary_loss,-0.0005858126270317893,8.505125176612818e-05,-0.0011965247421836952,2.4899488120116477e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0010941297209504438,-7.749553311313493e-05,5.976597444049526,0.9,2022,Punt returns,False,True
360,boosted_structure,relnet,bdb2022_punt_returns,primary_loss,0.0015551350760280068,5.9288439923255416e-05,0.001129413316527602,0.0019808568355284117,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0012007919375209945,0.0019094782145350191,5.976597444049526,0.9,2022,Punt returns,True,True
360,boosted_structure,attn_relnet,bdb2022_punt_returns,primary_loss,0.0015331927518393328,5.981992763962413e-05,0.0011036546347815656,0.0019627308688971003,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0011756731252051276,0.001890712378473538,5.976597444049526,0.9,2022,Punt returns,True,True
360,boosted_structure,set_transformer,bdb2022_punt_returns,primary_loss,0.001111196590917166,8.265853981683145e-05,0.0005176653889812393,0.0017047277928530927,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,0.0006171797731190251,0.0016052134087153067,5.976597444049526,0.9,2022,Punt returns,True,True
360,relnet,attn_relnet,bdb2022_punt_returns,primary_loss,-2.1942324188673998e-05,1.419827677008408e-05,-0.00012389331794492915,8.000866956758115e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.00010679970884266626,6.291506046531828e-05,5.976597444049526,0.9,2022,Punt returns,False,False
360,relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.0004439384851108411,7.370757587701925e-05,-0.0009731971218955494,8.532015167386721e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0008844589947045209,-3.4179755171613244e-06,5.976597444049526,0.9,2022,Punt returns,False,True
360,attn_relnet,set_transformer,bdb2022_punt_returns,primary_loss,-0.00042199616092216714,7.58834434135463e-05,-0.00096687865553294,0.00012288633368860567,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60,-0.0008755209548732448,3.15286330289105e-05,5.976597444049526,0.9,2022,Punt returns,False,False
10,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.0024217400799426197,0.00010967730175147658,-0.005882249212886334,0.0010387690530010954,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.005259941482805022,0.00041646132291978284,25.87774642098352,0.9,2023,Sack probability,False,False
10,linear_structure,relnet,bdb2023_sack,primary_loss,-0.0001517297092796982,0.0001622876015837098,-0.0052721850676410095,0.004968725649081613,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0043513671103325435,0.004047907691773147,25.87774642098352,0.9,2023,Sack probability,False,False
10,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-0.00016831282779129235,0.00016452197903476162,-0.005359266670819275,0.00502264101523669,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.004425770881931221,0.004089145226348636,25.87774642098352,0.9,2023,Sack probability,False,False
10,linear_structure,set_transformer,bdb2023_sack,primary_loss,-0.0006281204134391487,0.00025508478199991094,-0.008676487793827993,0.007420246966949696,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0072291397178847056,0.005972898891006408,25.87774642098352,0.9,2023,Sack probability,False,False
10,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0022700103706629216,0.00015857761889419216,-0.002733388597952131,0.007273409339277974,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0018336210391243484,0.006373641780450192,25.87774642098352,0.9,2023,Sack probability,False,False
10,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.002253427252151326,0.00016118974804272065,-0.002832388922490494,0.0073392434267931465,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0019178001733604236,0.006424654677663075,25.87774642098352,0.9,2023,Sack probability,False,False
10,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.001793619666503471,0.0002740266908317281,-0.0068523977970030335,0.010439637130009977,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.005297573551421238,0.00888481288442818,25.87774642098352,0.9,2023,Sack probability,False,False
10,relnet,attn_relnet,bdb2023_sack,primary_loss,-1.6583118511594164e-05,7.910198065255796e-06,-0.0002661635896854564,0.00023299735266226807,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.00022128121818403812,0.00018811498116084977,25.87774642098352,0.9,2023,Sack probability,False,False
10,relnet,set_transformer,bdb2023_sack,primary_loss,-0.0004763907041594506,0.000257838279500395,-0.00861163570731799,0.007658854298999088,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.007148664318693345,0.006195882910374444,25.87774642098352,0.9,2023,Sack probability,False,False
10,attn_relnet,set_transformer,bdb2023_sack,primary_loss,-0.00045980758564785645,0.00025682119930218604,-0.008562961944173164,0.007643346772877452,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0071057614567226965,0.006186146285426984,25.87774642098352,0.9,2023,Sack probability,False,False
20,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.002317256438889162,0.00010231924643683038,-0.005545606162270312,0.0009110932844919868,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.00496504795216758,0.0003305350743892559,25.87774642098352,0.9,2023,Sack probability,False,False
20,linear_structure,relnet,bdb2023_sack,primary_loss,-0.0002668741108340029,0.00011765729046613635,-0.0039791657310095955,0.00344541750934159,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0033115796380966812,0.0027778314164286755,25.87774642098352,0.9,2023,Sack probability,False,False
20,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-0.0006113185640046014,0.00037933528418406556,-0.012580004831845666,0.011357367703836463,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.010427660856651571,0.009205023728642368,25.87774642098352,0.9,2023,Sack probability,False,False
20,linear_structure,set_transformer,bdb2023_sack,primary_loss,-0.0012813774134780751,0.0005296020773504131,-0.01799124168101687,0.01542848685406072,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.014986285675178164,0.012423530848222014,25.87774642098352,0.9,2023,Sack probability,False,False
20,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0020503823280551593,0.0001298228253718068,-0.002045753022554396,0.0061465176786647145,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0013091398265720824,0.005409904482682401,25.87774642098352,0.9,2023,Sack probability,False,False
20,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.00170593787488456,0.00037917439183215177,-0.01025767196014564,0.01366954770991476,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.008106240886278508,0.011518116636047628,25.87774642098352,0.9,2023,Sack probability,False,False
20,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.001035879025411088,0.0005408348072689855,-0.0160283973570354,0.018100155407857574,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.012959706972737213,0.01503146502355939,25.87774642098352,0.9,2023,Sack probability,False,False
20,relnet,attn_relnet,bdb2023_sack,primary_loss,-0.0003444444531705986,0.0003684709379749211,-0.011970341751190015,0.011281452844848817,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.009879641949587554,0.009190753043246356,25.87774642098352,0.9,2023,Sack probability,False,False
20,relnet,set_transformer,bdb2023_sack,primary_loss,-0.001014503302644072,0.0004981511402284856,-0.016732035944477062,0.014703029339188916,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.013905532188800623,0.01187652558351248,25.87774642098352,0.9,2023,Sack probability,False,False
20,attn_relnet,set_transformer,bdb2023_sack,primary_loss,-0.000670058849473473,0.000580059801648366,-0.018971951850143196,0.017631834151196252,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.015680699305535888,0.01434058160658894,25.87774642098352,0.9,2023,Sack probability,False,False
30,linear_structure,boosted_structure,bdb2023_sack,primary_loss,-0.0019721665188631846,7.918833601421195e-05,-0.004470695892066943,0.0005263628543405734,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0040213821977385985,7.70491600122292e-05,25.87774642098352,0.9,2023,Sack probability,False,False
30,linear_structure,relnet,bdb2023_sack,primary_loss,-0.00030969334328737026,0.00010697606741436665,-0.0036849738469293602,0.00306558716035462,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0030779928889503884,0.0024586062023756483,25.87774642098352,0.9,2023,Sack probability,False,False
30,linear_structure,attn_relnet,bdb2023_sack,primary_loss,-0.00031582851153485846,0.00010881574597647972,-0.0037491540651936567,0.0031174970421239396,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0031317347925243584,0.0025000777694546414,25.87774642098352,0.9,2023,Sack probability,False,False
30,linear_structure,set_transformer,bdb2023_sack,primary_loss,-0.00036247899732284796,0.00012470335418071342,-0.004297086150851439,0.0035721281562057436,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0035895207746574447,0.002864562780011749,25.87774642098352,0.9,2023,Sack probability,False,False
30,boosted_structure,relnet,bdb2023_sack,primary_loss,0.0016624731755758148,0.0001205612013225371,-0.002141441869678194,0.005466388220829823,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0014573790204579432,0.004782325371609573,25.87774642098352,0.9,2023,Sack probability,False,False
30,boosted_structure,attn_relnet,bdb2023_sack,primary_loss,0.0016563380073283264,0.00012196219579072289,-0.002191780843771911,0.005504456858428564,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0014997687682903442,0.004812444782946997,25.87774642098352,0.9,2023,Sack probability,False,False
30,boosted_structure,set_transformer,bdb2023_sack,primary_loss,0.0016096875215403366,0.00013672738350083572,-0.0027042986157213775,0.00592367365880205,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60,-0.0019285090374988564,0.005147884080579529,25.87774642098352,0.9,2023,Sack probability,False,False
